uis,text,favoriteCount,created,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted
4196,"<U+0414><U+0430> <U+0447><U+0442><U+043E> <U+0432><U+044B> <U+0437><U+043D><U+0430><U+0435><U+0442><U+0435> <U+043E> <U+043B><U+044E><U+0431><U+0432><U+0438> <U+043A> <U+043C><U+0443><U+0436><U+0447><U+0438><U+043D><U+0430><U+043C> <U+0432> <U+0434><U+0435><U+043B><U+043E><U+0432><U+043E><U+043C> <U+043A><U+043E><U+0441><U+0442><U+044E><U+043C><U+0435> <U+0438> <U+043A><U+043E><U+0440><U+0438><U+0447><U+043D><U+0435><U+0432><U+043E><U+043C> <U+0442><U+0440><U+0435><U+043D><U+0447><U+0435>, <U+0435><U+0441><U+043B><U+0438> <U+043D><U+0438><U+043A><U+043E><U+0433><U+0434><U+0430> <U+043D><U+0435> <U+0432><U+043B><U+044E><U+0431><U+043B><U+044F><U+043B><U+0438><U+0441><U+044C> <U+0432> <U+0414><U+0435><U+0439><U+043B><U+0430> <U+041A><U+0443><U+043F><U+0435><U+0440><U+0430>?
#<U+0442><U+0432><U+0438><U+043D><U+043F><U+0438><U+043A><U+0441> #TwinPeaks",3,22/10/2019 19:25,1.18673E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mabwch,0,FALSE,FALSE
4197,"RT @karterhol: People have been asking for @madchenamick for today's #riverdale sneak peek. Can't give away this plot twist, but big stuff�",0,22/10/2019 19:23,1.18672E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JaquieVazques,105,TRUE,FALSE
4198,created these from @GregRuth's art for my Plex library in case anyone is interested. #twinpeaks� https://t.co/8aN7dvYu4h,0,22/10/2019 19:23,1.18672E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",itsmelukepenny,0,FALSE,FALSE
4199,"On November 23, 2017, the official #launch #poster for ""#QueenofHearts: A #TwinPeaks #FanFilm"" debuted on� https://t.co/j9bJ1AzD2O",4,22/10/2019 19:20,1.18672E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ObnoxAnonymous,1,FALSE,FALSE
4200,RT @billboard: How #TwinPeaks &amp; @beastieboys influenced @girl_band's raucous #TheTalkies album https://t.co/qPqoHftyM5,0,22/10/2019 19:19,1.18672E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",whatsazmisays,26,TRUE,FALSE
4201,"RT @karterhol: People have been asking for @madchenamick for today's #riverdale sneak peek. Can't give away this plot twist, but big stuff�",0,22/10/2019 19:19,1.18672E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",klarolinexchoni,105,TRUE,FALSE
4202,"RT @Kyle_MacLachlan: Who is more likely to text you an ALL CAPS conversation? 
�HELLOOoooOOOoo!�...or��I don�t need, I WANT!� <U+0001F914> #CAPSLOCKDA�",0,22/10/2019 19:18,1.18672E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NatReyes96,99,TRUE,FALSE
4203,RT @west_harrison18: Lakers vs Clippers tonight!<U+0001F3C0>I got the Lakers <U+0001F624>#TwinPeaks,0,22/10/2019 19:14,1.18672E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Marqueegonzalez,1,TRUE,FALSE
4204,"Garmonbozia (pain &amp; sorrow)- now available at your local <U+2066>@Morrisons<U+2069> branch!
#TwinPeaks https://t.co/lvF1bjiJsC",1,22/10/2019 19:14,1.18672E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PsychChris101,0,FALSE,FALSE
4205,Lakers vs Clippers tonight!<U+0001F3C0>I got the Lakers <U+0001F624>#TwinPeaks,3,22/10/2019 19:13,1.18672E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",west_harrison18,1,FALSE,FALSE
4206,"RT @karterhol: People have been asking for @madchenamick for today's #riverdale sneak peek. Can't give away this plot twist, but big stuff�",0,22/10/2019 19:13,1.18672E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",malinandreee,105,TRUE,FALSE
4207,"RT @karterhol: People have been asking for @madchenamick for today's #riverdale sneak peek. Can't give away this plot twist, but big stuff�",0,22/10/2019 19:12,1.18672E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",iheartwizards,105,TRUE,FALSE
4208,RT @billboard: How #TwinPeaks &amp; @beastieboys influenced @girl_band's raucous #TheTalkies album https://t.co/qPqoHftyM5,0,22/10/2019 19:12,1.18672E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Gian_Denti,26,TRUE,FALSE
4209,"RT @karterhol: People have been asking for @madchenamick for today's #riverdale sneak peek. Can't give away this plot twist, but big stuff�",0,22/10/2019 19:12,1.18672E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Martaaaaa,105,TRUE,FALSE
4210,"RT @karterhol: People have been asking for @madchenamick for today's #riverdale sneak peek. Can't give away this plot twist, but big stuff�",0,22/10/2019 19:10,1.18672E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",frnleonie,105,TRUE,FALSE
4211,"RT @karterhol: People have been asking for @madchenamick for today's #riverdale sneak peek. Can't give away this plot twist, but big stuff�",0,22/10/2019 19:09,1.18672E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ALICESMlTHS,105,TRUE,FALSE
4212,RT @billboard: How #TwinPeaks &amp; @beastieboys influenced @girl_band's raucous #TheTalkies album https://t.co/qPqoHftyM5,0,22/10/2019 19:08,1.18672E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jonathanotcher1,26,TRUE,FALSE
4213,"RT @karterhol: People have been asking for @madchenamick for today's #riverdale sneak peek. Can't give away this plot twist, but big stuff�",0,22/10/2019 19:07,1.18672E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",witch_laubaez,105,TRUE,FALSE
4214,"RT @karterhol: People have been asking for @madchenamick for today's #riverdale sneak peek. Can't give away this plot twist, but big stuff�",0,22/10/2019 19:06,1.18672E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hermionesalice,105,TRUE,FALSE
4215,"RT @karterhol: People have been asking for @madchenamick for today's #riverdale sneak peek. Can't give away this plot twist, but big stuff�",0,22/10/2019 19:06,1.18672E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Veronic42571770,105,TRUE,FALSE
4216,"RT @karterhol: People have been asking for @madchenamick for today's #riverdale sneak peek. Can't give away this plot twist, but big stuff�",0,22/10/2019 19:05,1.18672E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",choni_forever_,105,TRUE,FALSE
4217,"RT @Kyle_MacLachlan: Who is more likely to text you an ALL CAPS conversation? 
�HELLOOoooOOOoo!�...or��I don�t need, I WANT!� <U+0001F914> #CAPSLOCKDA�",0,22/10/2019 19:04,1.18672E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ChiefGordonCole,99,TRUE,FALSE
4218,"RT @Kyle_MacLachlan: Who is more likely to text you an ALL CAPS conversation? 
�HELLOOoooOOOoo!�...or��I don�t need, I WANT!� <U+0001F914> #CAPSLOCKDA�",0,22/10/2019 19:03,1.18672E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ProbablyRobby1,99,TRUE,FALSE
4219,Oh God. I want to watch season 3 again. #TwinPeaks,1,22/10/2019 19:03,1.18672E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",sneakymcdave,0,FALSE,FALSE
4220,Testing out the Gizmotron mechanical bowing device with the theme from Twin Peaks @GuitarGizmotron #TwinPeaks https://t.co/eZnIMrA3Q4,50,22/10/2019 19:03,1.18672E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sarahlipstate,3,FALSE,FALSE
4221,"RT @combatradio: Want to party with Bobby Singer (aka @jumblejim) on #Supernatural along w/talent from #GunsNRoses, #FamilyGuy #TwinPeaks #�",0,22/10/2019 19:03,1.18672E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tigerlili4,35,TRUE,FALSE
4222,A photo of Dale Cooper from Twin Peaks every hour. #twinpeaks https://t.co/tQRNNwTFWP,1,22/10/2019 19:00,1.18672E+18,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",DaleCooperHour,0,FALSE,FALSE
4223,"RT @karterhol: People have been asking for @madchenamick for today's #riverdale sneak peek. Can't give away this plot twist, but big stuff�",0,22/10/2019 18:59,1.18672E+18,NA,"<a href=""http://www.placeholder.com"" rel=""nofollow"">Twin Peaks bot news</a>",TwinPeaksBotNew,105,TRUE,FALSE
4224,"RT @karterhol: People have been asking for @madchenamick for today's #riverdale sneak peek. Can't give away this plot twist, but big stuff�",0,22/10/2019 18:59,1.18672E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",karyv_mp,105,TRUE,FALSE
4225,"RT @karterhol: People have been asking for @madchenamick for today's #riverdale sneak peek. Can't give away this plot twist, but big stuff�",0,22/10/2019 18:58,1.18672E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",WiktoriaK06,105,TRUE,FALSE
4226,"@FrauBlod - Du bist ja ein #TwinPeaks-Fan, dass wir uns hier endlich gefunden haben ... https://t.co/Vcv3kLjmuR",1,22/10/2019 18:57,1.18672E+18,14265368,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",fraueickmann,0,FALSE,FALSE
4227,"RT @karterhol: People have been asking for @madchenamick for today's #riverdale sneak peek. Can't give away this plot twist, but big stuff�",0,22/10/2019 18:56,1.18672E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SerpentFalice,105,TRUE,FALSE
4228,"RT @karterhol: People have been asking for @madchenamick for today's #riverdale sneak peek. Can't give away this plot twist, but big stuff�",0,22/10/2019 18:55,1.18672E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Abigailxkane,105,TRUE,FALSE
4229,Actualitat musical a Twitter Sempre a la �ltima... How #TwinPeaks &amp; beastieboys influenced girl_band's raucous� https://t.co/nAcgzpmzAr,0,22/10/2019 18:55,1.18672E+18,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",radiorecmusica,0,FALSE,FALSE
4230,"RT @karterhol: People have been asking for @madchenamick for today's #riverdale sneak peek. Can't give away this plot twist, but big stuff�",0,22/10/2019 18:55,1.18672E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",falicehappiness,105,TRUE,FALSE
4231,billboard: How #TwinPeaks &amp;amp; beastieboys influenced girl_band's raucous #TheTalkies album https://t.co/0h0c009UVr,0,22/10/2019 18:54,1.18672E+18,NA,"<a href=""http://.www.jadoremontreal.ml"" rel=""nofollow"">musica regarder</a>",musicmaintenant,0,FALSE,FALSE
4232,RT @MovieKessler: #TwinPeaks https://t.co/MKmwPw7lkG,0,22/10/2019 18:53,1.18672E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",llevamealcine,12,TRUE,FALSE
4233,"RT @karterhol: People have been asking for @madchenamick for today's #riverdale sneak peek. Can't give away this plot twist, but big stuff�",0,22/10/2019 18:53,1.18672E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",srtaxswen,105,TRUE,FALSE
4234,RT @billboard: How #TwinPeaks &amp; @beastieboys influenced @girl_band's raucous #TheTalkies album https://t.co/qPqoHftyM5,0,22/10/2019 18:53,1.18672E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PaganiCarlo,26,TRUE,FALSE
4235,"RT @karterhol: People have been asking for @madchenamick for today's #riverdale sneak peek. Can't give away this plot twist, but big stuff�",0,22/10/2019 18:52,1.18672E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",softfalice,105,TRUE,FALSE
4236,"RT @karterhol: People have been asking for @madchenamick for today's #riverdale sneak peek. Can't give away this plot twist, but big stuff�",0,22/10/2019 18:52,1.18672E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wendbchmp,105,TRUE,FALSE
4237,"RT @karterhol: People have been asking for @madchenamick for today's #riverdale sneak peek. Can't give away this plot twist, but big stuff�",0,22/10/2019 18:51,1.18672E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",agentsmithrvd,105,TRUE,FALSE
4238,How #TwinPeaks &amp; @beastieboys influenced @girl_band's raucous #TheTalkies album https://t.co/qPqoHftyM5,101,22/10/2019 18:51,1.18672E+18,NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",billboard,26,FALSE,FALSE
4239,"RT @karterhol: People have been asking for @madchenamick for today's #riverdale sneak peek. Can't give away this plot twist, but big stuff�",0,22/10/2019 18:49,1.18672E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",90smadchen,105,TRUE,FALSE
4240,"RT @karterhol: People have been asking for @madchenamick for today's #riverdale sneak peek. Can't give away this plot twist, but big stuff�",0,22/10/2019 18:48,1.18672E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JolineHeuer,105,TRUE,FALSE
4241,"RT @karterhol: People have been asking for @madchenamick for today's #riverdale sneak peek. Can't give away this plot twist, but big stuff�",0,22/10/2019 18:48,1.18672E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ElsaMillsHope,105,TRUE,FALSE
4242,RT @ThatsOurWaldo: �I rank [Twin Peaks] tied to two or three other really good things in my career� but tied at the top.� �Robert Forster�,0,22/10/2019 18:47,1.18672E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dubq,21,TRUE,FALSE
4243,"RT @karterhol: People have been asking for @madchenamick for today's #riverdale sneak peek. Can't give away this plot twist, but big stuff�",0,22/10/2019 18:47,1.18672E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",cappuchoni,105,TRUE,FALSE
4244,"RT @karterhol: People have been asking for @madchenamick for today's #riverdale sneak peek. Can't give away this plot twist, but big stuff�",0,22/10/2019 18:46,1.18672E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BugheadLegacy,105,TRUE,FALSE
4245,"RT @karterhol: People have been asking for @madchenamick for today's #riverdale sneak peek. Can't give away this plot twist, but big stuff�",0,22/10/2019 18:46,1.18672E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FansMadchen,105,TRUE,FALSE
4246,"RT @karterhol: People have been asking for @madchenamick for today's #riverdale sneak peek. Can't give away this plot twist, but big stuff�",0,22/10/2019 18:45,1.18672E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lissamb177,105,TRUE,FALSE
4247,"People have been asking for @madchenamick for today's #riverdale sneak peek. Can't give away this plot twist, but b� https://t.co/0pCy7LKMUr",1079,22/10/2019 18:45,1.18672E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",karterhol,105,FALSE,FALSE
4248,Like someone made a game about @mfrost11 #TwinPeaks Black Dossier #Control @ControlRemedy #PS4share https://t.co/pzkJT8RJQ6,1,22/10/2019 18:39,1.18671E+18,NA,"<a href=""http://www.playstation.com"" rel=""nofollow"">PlayStation(R)4</a>",Light_DarkBlack,0,FALSE,FALSE
4249,"RT @Kyle_MacLachlan: Who is more likely to text you an ALL CAPS conversation? 
�HELLOOoooOOOoo!�...or��I don�t need, I WANT!� <U+0001F914> #CAPSLOCKDA�",0,22/10/2019 18:39,1.18671E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JonnyEddd,99,TRUE,FALSE
4250,RT @MovieKessler: #TwinPeaks https://t.co/MKmwPw7lkG,0,22/10/2019 18:31,1.18671E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",llelena,12,TRUE,FALSE
4251,RT @KierFox: Day 22. I really loved this ending. #inktober2019 #inktober #twinpeaks #laurapalmer #davidlynch https://t.co/fbj77MSSnz https:�,0,22/10/2019 18:29,1.18671E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",WhiteRussianLTD,2,TRUE,FALSE
4252,RT @KierFox: Day 22. I really loved this ending. #inktober2019 #inktober #twinpeaks #laurapalmer #davidlynch https://t.co/fbj77MSSnz https:�,0,22/10/2019 18:29,1.18671E+18,NA,"<a href=""http://www.placeholder.com"" rel=""nofollow"">Twin Peaks bot news</a>",TwinPeaksBotNew,2,TRUE,FALSE
4253,RT @thesummit954: Bih.. we are sliding out to #Orlando so come out and spend your #Halloween with us! <U+0001F383><U+0001F3B6><U+2764><U+FE0F> We�re going to be serving looks�,0,22/10/2019 18:28,1.18671E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",yousucktay,5,TRUE,FALSE
4254,Day 22. I really loved this ending. #inktober2019 #inktober #twinpeaks #laurapalmer #davidlynch� https://t.co/40JsMPtOcV,3,22/10/2019 18:22,1.18671E+18,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",KierFox,2,FALSE,FALSE
4255,"RT @Kyle_MacLachlan: Who is more likely to text you an ALL CAPS conversation? 
�HELLOOoooOOOoo!�...or��I don�t need, I WANT!� <U+0001F914> #CAPSLOCKDA�",0,22/10/2019 18:17,1.18671E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JohnKingswell,99,TRUE,FALSE
4256,#TwinPeaks #DavidLynch <U+0001F441><U+200D><U+0001F5E8><U+0001F5DD><U+0001F3AC> https://t.co/QdhfXnyD66,0,22/10/2019 18:15,1.18671E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tigerstudi0,0,FALSE,FALSE
4257,RT @DaleCooperHour: A photo of Dale Cooper from Twin Peaks every hour. #twinpeaks https://t.co/6febeqWcUP,0,22/10/2019 18:14,1.18671E+18,NA,"<a href=""http://www.placeholder.com"" rel=""nofollow"">Twin Peaks bot news</a>",TwinPeaksBotNew,1,TRUE,FALSE
4258,"#TwinPeaks
#4hours 
https://t.co/LDHSSYZiJM",0,22/10/2019 18:10,1.18671E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Jennielinah,0,FALSE,FALSE
4259,"RT @WildeMoon: WIN A FREE NIGHT'S STAY AT WILDE MOON RETREAT!
Vacation in Snoqualmie, WA
1. <U+2764><U+FE0F>this
2. Follow us
3. Retweet this
GET MORE EN�",0,22/10/2019 18:10,1.18671E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AndersonHilary,11,TRUE,FALSE
4260,"RT @CanalplusSeries: De Twin Peaks � The Americans, retour sur les meilleurs duos d�enqu�teurs dans les s�ries ! #TwinPeaks #TheAmericans #�",0,22/10/2019 18:01,1.1867E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GaelGbou,2,TRUE,FALSE
4261,A photo of Dale Cooper from Twin Peaks every hour. #twinpeaks https://t.co/6febeqWcUP,2,22/10/2019 18:00,1.1867E+18,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",DaleCooperHour,1,FALSE,FALSE
4262,"RT @JoshuaMinton: Finally, as someone who supports the community of #twinpeaks Festival goers, who have become a family, I think the possib�",0,22/10/2019 17:59,1.1867E+18,NA,"<a href=""http://www.placeholder.com"" rel=""nofollow"">Twin Peaks bot news</a>",TwinPeaksBotNew,1,TRUE,FALSE
